FJM2Y c030 484 716 s1
FJM2Y c152 204 334 s1
FJM2Y c020 0 176 s2
FJM2Y c130 0 392 s1
FJM2Y c026 597 744 s1
FJM2Y c032 624 744 s1
FJM2Y c113 182 341 s1
FJM2Y c022 254 406 s1
FJM2Y c115 381 548 s1
ETT15 c011 0 180 s1
ETT15 c012 201 624 s1
ETT15 c026 72 353 s1
ETT15 c154 136 298 s1
ETT15 c059 0 224 s1
ETT15 c025 91 212 s1
2C2AI c051 0 195 s1
2C2AI c096 350 768 s1
2C2AI c153 156 324 s1
2C2AI c154 110 260 s1
2C2AI c148 232 768 s1
SHMU7 c022 24 168 s1
SHMU7 c011 96 768 s1
SHMU7 c130 24 768 s1
SHMU7 c156 384 768 s1
SHMU7 c063 168 372 s1
SHMU7 c021 168 423 s1
SHMU7 c009 28 144 s1
SHMU7 c020 0 118 s1
SHMU7 c151 112 245 s1
SHMU7 c059 153 768 s1
SHMU7 c152 103 456 s1
0ACZ8 c094 0 245 s1
0ACZ8 c152 0 96 s1
0ACZ8 c096 0 550 s1
0ACZ8 c033 532 768 s1
HOLED c011 0 768 s1
HOLED c059 0 768 s1
HOLED c106 223 677 s1
HOLED c109 201 312 s1
HOLED c108 45 192 s1
HOLED c107 0 298 s1
HOLED c152 40 320 s1
HOLED c110 0 84 s1
4MFE0 c020 9 207 s1
4MFE0 c027 156 466 s1
4MFE0 c032 280 502 s1
4MFE0 c156 9 147 s1
4MFE0 c026 331 576 s1
4MFE0 c030 475 653 s1
4MFE0 c061 0 586 s1
4MFE0 c117 312 696 s1
4MFE0 c097 480 696 s1
D8BTU c098 100 248 s1
D8BTU c099 148 262 s1
D8BTU c082 261 533 s1
D8BTU c059 163 545 s1
D8BTU c154 444 552 s1
D8BTU c113 129 300 s1
D8BTU c151 86 226 s1
D8BTU c114 252 497 s1
NSV0N c151 21 195 s1
NSV0N c015 48 768 s1
NSV0N c016 48 768 s1
NSV0N c059 50 768 s1
622EX c076 547 744 s1
622EX c079 508 663 s1
622EX c080 609 744 s1
622EX c147 0 627 s1
622EX c132 0 495 s1
2YO6G c142 151 264 s1
2YO6G c006 151 264 s1
2YO6G c143 0 120 s1
2YO6G c110 62 293 s1
9JPV3 c019 0 720 s1
9JPV3 c006 0 87 s1
9JPV3 c155 45 720 s1
9JPV3 c001 381 526 s1
9JPV3 c000 388 536 s1
ELFEW c015 0 711 s1
41CZS c126 194 324 s1
41CZS c070 276 696 s1
41CZS c008 343 562 s1
41CZS c155 55 377 s1
41CZS c001 300 564 s1
41CZS c073 300 471 s1
41CZS c097 446 569 s1
41CZS c000 211 320 s1
41CZS c003 170 334 s1
41CZS c002 264 471 s1
MNXXD c047 60 816 s1
MNXXD c106 528 675 s1
MNXXD c026 67 795 s1
I6H4R c105 381 488 s1
I6H4R c021 208 348 s1
I6H4R c097 0 104 s1
I6H4R c141 487 600 s1
I6H4R c006 446 624 s1
I6H4R c023 153 279 s1
I6H4R c020 163 591 s1
7G6F0 c106 489 653 s1
7G6F0 c001 0 536 s1
7G6F0 c112 408 543 s1
7G6F0 c110 475 600 s1
7G6F0 c118 489 768 s1
TIY7F c147 0 336 s1
TIY7F c106 0 147 s1
PKRP5 c009 300 468 s1
PKRP5 c011 0 768 s1
PKRP5 c012 98 768 s1
PKRP5 c151 69 257 s1
PKRP5 c059 72 264 s1
HORZO c108 115 240 s1
HORZO c008 0 132 s1
HORZO c097 0 149 s1
HORZO c118 36 240 s1
OEHJD c137 0 744 s1
OEHJD c152 0 744 s1
OEHJD c088 0 744 s1
OEHJD c127 0 744 s1
OEHJD c138 0 744 s1
OEHJD c097 0 406 s1
XP6CJ c051 288 984 s1
XP6CJ c151 0 192 s1
XP6CJ c125 28 322 s1
XP6CJ c154 172 346 s1
XP6CJ c052 307 984 s1
RIE30 c106 232 401 s1
RIE30 c110 184 346 s1
RIE30 c085 72 240 s1
RIE30 c109 240 408 s1
RIE30 c149 72 240 s1
RIE30 c084 24 408 s1
TZV01 c060 410 624 s1
TZV01 c154 410 624 s1
TZV01 c040 528 768 s1
TZV01 c026 537 680 s1
TZV01 c112 645 768 s1
TZV01 c115 568 684 s1
TZV01 c114 84 238 s1
TZV01 c097 91 219 s1
7SLK1 c015 0 327 s1
7SLK1 c006 312 526 s1
7SLK1 c016 0 332 s1
7SLK1 c141 326 485 s1
297S4 c060 148 636 s1
297S4 c006 660 833 s1
297S4 c008 1111 1265 s1
297S4 c106 914 1109 s1
297S4 c107 926 1140 s1
297S4 c109 914 1136 s1
297S4 c141 888 1174 s1
297S4 c097 1039 1200 s1
297S4 c112 684 833 s1
QNXGG c107 261 528 s1
QNXGG c108 295 528 s1
QNXGG c128 220 384 s1
QNXGG c155 43 274 s1
QNXGG c001 2 219 s1
7FOBX c054 7 161 s1
7FOBX c057 218 452 s1
7FOBX c137 441 795 s1
7FOBX c057 504 845 s2
7FOBX c127 237 864 s1
7FOBX c003 160 293 s1
7FOBX c001 160 293 s1
G9JMG c076 2 598 s1
G9JMG c132 84 576 s1
G9JMG c154 468 593 s1
G9JMG c059 84 572 s1
G9JMG c077 482 605 s1
G9JMG c079 0 116 s1
G9JMG c151 67 200 s1
G9JMG c070 0 600 s1
FT3D7 c040 124 262 s1
FT3D7 c154 141 260 s1
FT3D7 c011 0 75 s1
FT3D7 c065 0 212 s1
FT3D7 c156 0 209 s1
FT3D7 c026 105 288 s1
FT3D7 c152 12 245 s1
FT3D7 c149 103 231 s1
NAF1C c085 638 826 s1
NAF1C c051 14 528 s1
NAF1C c154 535 720 s1
NAF1C c125 31 591 s1
NAF1C c149 664 809 s1
NAF1C c088 638 761 s1
NAF1C c052 4 524 s1
NAF1C c113 753 881 s1
KP53W c046 403 591 s1
KP53W c101 244 370 s1
KP53W c126 691 768 s1
U4FR1 c008 0 92 s1
U4FR1 c102 122 1104 s1
U4FR1 c098 122 1104 s1
U4FR1 c127 122 1104 s1
U4FR1 c141 0 92 s1
LGS4C c015 0 768 s1
LGS4C c016 384 768 s1
LGS4C c096 141 473 s1
LGS4C c150 0 272 s1
LGS4C c006 379 588 s1
LGS4C c149 662 768 s1
Z9W47 c040 122 356 s1
Z9W47 c045 261 377 s1
Z9W47 c152 345 576 s1
Z9W47 c008 0 142 s1
Z9W47 c113 0 142 s1
Z9W47 c042 0 387 s1
V34GF c107 0 461 s1
V34GF c097 405 528 s1
V34GF c106 0 468 s1
V34GF c109 309 490 s1
V34GF c009 307 492 s1
V34GF c118 0 456 s1
AFUBV c106 0 399 s1
AFUBV c107 0 792 s1
AFUBV c076 0 792 s1
AFUBV c118 0 792 s1
BV5CC c069 424 562 s1
BV5CC c113 14 135 s1
BV5CC c067 480 744 s1
BV5CC c112 343 528 s1
BV5CC c156 465 744 s1
BV5CC c006 309 512 s1
BV5CC c009 292 478 s1
BV5CC c063 165 298 s1
BV5CC c062 309 425 s1
LM4GS c059 0 706 s1
LM4GS c026 278 651 s1
LM4GS c032 189 624 s1
LM4GS c146 571 778 s1
LM4GS c154 727 1128 s1
LM4GS c011 0 747 s1
LM4GS c090 748 1128 s1
LM4GS c014 321 701 s1
ZP5TG c061 0 70 s1
ZP5TG c156 0 140 s1
ZP5TG c149 79 257 s1
ZP5TG c059 0 915 s1
ZP5TG c118 0 1032 s1
ZP5TG c123 0 1032 s1
ZP5TG c152 0 932 s1
TW46G c129 156 310 s1
TW46G c112 84 204 s1
TW46G c113 0 120 s1
TW46G c125 0 744 s1
TW46G c128 108 401 s1
J3UGZ c026 360 528 s1
J3UGZ c016 0 437 s1
J3UGZ c149 0 384 s1
J3UGZ c151 381 502 s1
J3UGZ c154 506 576 s1
J3UGZ c152 506 576 s1
J3UGZ c015 506 576 s1
XNBUT c006 108 240 s1
XNBUT c015 0 240 s1
XNBUT c087 0 176 s1
XNBUT c141 108 240 s1
XNBUT c016 0 173 s1
892RS c118 405 629 s1
892RS c112 532 672 s1
892RS c034 372 500 s1
892RS c097 652 768 s1
892RS c119 520 639 s1
892RS c113 499 610 s1
892RS c033 0 466 s1
892RS c038 0 466 s1
892RS c096 0 207 s1
892RS c036 350 480 s1
892RS c006 535 670 s1
892RS c081 499 651 s1
892RS c154 0 768 s1
892RS c012 0 533 s1
892RS c120 691 768 s1
892RS c062 484 761 s1
892RS c008 506 644 s1
892RS c061 451 610 s1
21A0W c107 660 768 s1
21A0W c110 645 768 s1
21A0W c067 0 768 s1
21A0W c128 316 716 s1
21A0W c081 612 768 s1
21A0W c119 619 768 s1
21A0W c156 0 768 s1
21A0W c065 0 768 s1
21A0W c061 0 768 s1
TCGAY c016 0 425 s1
TCGAY c107 439 663 s1
TCGAY c035 477 600 s1
TCGAY c038 511 768 s1
TCGAY c033 487 768 s1
TCGAY c081 415 562 s1
TCGAY c109 592 766 s1
TCGAY c017 328 524 s1
TCGAY c110 420 696 s1
TCGAY c034 494 768 s1
TCGAY c015 0 478 s1
W0A0Z c145 0 660 s1
W0A0Z c107 19 312 s1
W0A0Z c011 0 675 s1
W0A0Z c027 216 384 s1
W0A0Z c032 312 528 s1
W0A0Z c109 624 720 s1
W0A0Z c059 0 720 s1
W0A0Z c014 0 720 s1
MT9NE c061 0 228 s1
MT9NE c020 496 744 s1
MT9NE c077 338 473 s1
MT9NE c156 50 272 s1
MT9NE c134 223 744 s1
MT9NE c021 0 140 s1
4FD1T c040 595 768 s1
4FD1T c152 616 754 s1
4FD1T c139 0 68 s1
4FD1T c082 48 375 s1
4FD1T c097 602 720 s1
2Z0LU c055 211 792 s1
2Z0LU c148 208 792 s1
2Z0LU c125 216 792 s1
2Z0LU c146 0 214 s1
2Z0LU c124 0 260 s1
2Z0LU c056 208 344 s1
CXXVI c098 0 648 s1
J5WOX c134 0 744 s1
J5WOX c156 100 744 s1
J5WOX c132 2 744 s1
YBP5F c015 211 672 s1
YBP5F c018 177 372 s1
YBP5F c019 312 672 s1
YBP5F c144 98 221 s1
YBP5F c147 60 672 s1
YBP5F c063 148 281 s1
6AVDE c061 302 430 s1
6AVDE c156 0 140 s1
6AVDE c027 607 816 s1
9CCDY c131 163 394 s1
9CCDY c132 0 552 s1
9CCDY c149 124 423 s1
9CCDY c106 158 267 s1
XJLHC c011 0 641 s1
XJLHC c046 612 747 s1
XJLHC c052 0 641 s1
XJLHC c154 530 701 s1
XJLHC c059 0 792 s1
XJLHC c051 0 761 s1
6R7QY c118 525 744 s1
6R7QY c119 633 744 s1
6R7QY c060 0 104 s1
6R7QY c103 50 514 s1
6R7QY c009 633 744 s1
6R7QY c097 544 720 s1
R0OGE c106 775 1056 s1
R0OGE c120 0 156 s1
R0OGE c012 724 903 s1
R0OGE c119 0 197 s1
GQR08 c020 0 183 s1
GQR08 c033 91 320 s1
GQR08 c023 4 245 s1
GQR08 c035 117 332 s1
GQR08 c154 122 372 s1
GQR08 c097 417 768 s1
E27NK c145 146 581 s1
E27NK c011 0 569 s1
E27NK c154 432 598 s1
E27NK c052 0 598 s1
E27NK c006 600 792 s1
E27NK c105 537 680 s1
E27NK c014 0 593 s1
E27NK c059 0 581 s1
E27NK c027 127 634 s1
E27NK c097 612 749 s1
E27NK c032 168 632 s1
E27NK c051 0 255 s1
E27NK c025 122 236 s1
E27NK c141 583 788 s1
E27NK c008 580 708 s1
7YUJR c102 0 370 s1
7YUJR c067 0 720 s1
7YUJR c156 0 720 s1
7YUJR c127 0 720 s1
W0RSP c015 64 284 s1
W0RSP c146 28 166 s1
W0RSP c133 0 164 s1
W0RSP c087 81 276 s1
W0RSP c070 0 360 s1
W0RSP c134 0 360 s1
W0RSP c072 0 360 s1
W0RSP c016 60 293 s1
HG8G1 c124 0 912 s1
HG8G1 c065 0 912 s1
HG8G1 c067 0 912 s1
HG8G1 c156 0 912 s1
HG8G1 c152 624 912 s1
BWLA8 c030 0 360 s1
BWLA8 c032 381 730 s1
BWLA8 c151 276 423 s1
BWLA8 c112 144 312 s1
BWLA8 c113 144 312 s1
BWLA8 c059 264 435 s1
MFOVZ c091 187 509 s1
MFOVZ c065 0 118 s1
MFOVZ c097 619 768 s1
MFOVZ c062 12 144 s1
MFOVZ c156 0 111 s1
30TL5 c025 4 209 s1
30TL5 c032 184 370 s1
30TL5 c154 220 632 s1
30TL5 c028 331 459 s1
30TL5 c059 0 418 s1
30TL5 c113 396 579 s1
30TL5 c026 0 454 s1
E5O0F c047 254 512 s1
E5O0F c052 348 742 s1
E5O0F c081 62 468 s1
E5O0F c036 420 723 s1
E5O0F c046 280 401 s1
E5O0F c051 0 377 s1
E5O0F c139 420 814 s1
E5O0F c034 856 972 s1
E5O0F c154 249 396 s1
E5O0F c035 746 867 s1
E5O0F c033 780 963 s1
DPDER c148 429 579 s1
DPDER c105 580 840 s1
DPDER c154 304 509 s1
DPDER c046 360 504 s1
DPDER c052 0 428 s1
DPDER c009 355 504 s1
DPDER c047 0 521 s1
DPDER c141 626 740 s1
DPDER c008 631 840 s1
DPDER c097 700 831 s1
E1U37 c063 127 264 s1
E1U37 c064 175 264 s1
E1U37 c043 127 255 s1
E1U37 c045 158 264 s1
E1U37 c060 0 264 s1
E1U37 c113 0 75 s1
E1U37 c008 4 116 s1
E1U37 c126 122 240 s1
FSKKQ c015 388 747 s1
FSKKQ c144 566 812 s1
FSKKQ c154 520 658 s1
FSKKQ c096 448 612 s1
FSKKQ c146 163 459 s1
FSKKQ c141 727 850 s1
FSKKQ c018 384 524 s1
FSKKQ c097 736 864 s1
A42FN c061 0 480 s1
A42FN c063 12 137 s1
A42FN c113 496 603 s1
A42FN c099 4 327 s1
A42FN c062 52 216 s1
A42FN c112 201 545 s1
A42FN c156 141 413 s1
A42FN c118 0 488 s1
A42FN c114 506 768 s1
A42FN c119 362 485 s1
ROEB7 c015 0 396 s1
ROEB7 c020 0 425 s1
ROEB7 c150 96 262 s1
N7IH0 c128 388 567 s1
N7IH0 c129 477 699 s1
N7IH0 c021 254 425 s1
N7IH0 c019 0 864 s1
N7IH0 c125 0 864 s1
N7IH0 c023 168 341 s1
N7IH0 c024 338 464 s1
N7IH0 c023 180 864 s2
N7IH0 c024 189 456 s2
N7IH0 c015 0 864 s1
N7IH0 c020 189 464 s1
391VK c000 336 670 s1
391VK c003 360 471 s1
391VK c003 417 540 s2
391VK c082 0 360 s1
391VK c003 345 648 s3
391VK c112 580 744 s1
391VK c113 264 425 s1
391VK c001 360 500 s1
391VK c001 424 569 s2
HEIW9 c026 0 209 s1
HEIW9 c028 93 245 s1
HEIW9 c151 230 418 s1
HEIW9 c097 0 118 s1
UHDEF c098 0 384 s1
UHDEF c000 96 384 s1
UHDEF c001 134 384 s1
UHDEF c002 98 384 s1
UHDEF c003 103 384 s1
UHDEF c004 110 384 s1
UHDEF c076 0 77 s1
UHDEF c033 50 178 s1
UHDEF c079 0 68 s1
UHDEF c037 43 183 s1
UHDEF c035 31 164 s1
UHDEF c077 0 94 s1
UHDEF c034 69 188 s1
UVRMR c110 350 552 s1
UVRMR c009 693 840 s1
UVRMR c128 230 351 s1
UVRMR c120 12 161 s1
UVRMR c127 12 161 s1
UVRMR c127 100 250 s2
UVRMR c127 201 351 s3
UVRMR c081 57 190 s1
UVRMR c081 165 298 s2
UVRMR c081 242 368 s3
UVRMR c033 129 279 s1
UVRMR c109 12 192 s1
UVRMR c119 367 761 s1
UVRMR c118 367 759 s1
RYHHP c096 0 965 s1
RYHHP c011 0 941 s1
RYHHP c154 830 965 s1
RYHHP c144 0 389 s1
RYHHP c010 0 941 s1
RYHHP c016 0 972 s1
RYHHP c015 0 1032 s1
RYHHP c114 0 1032 s1
RYHHP c125 0 1032 s1
Y1BRA c106 0 120 s1
Y1BRA c107 0 120 s1
8EKYA c076 40 514 s1
8EKYA c097 48 216 s1
8EKYA c008 0 168 s1
8EKYA c006 120 269 s1
F5C5M c015 549 768 s1
F5C5M c088 549 768 s1
F5C5M c145 0 521 s1
F5C5M c123 0 768 s1
F5C5M c087 549 768 s1
F5C5M c018 439 569 s1
F5C5M c016 492 768 s1
F5C5M c059 0 768 s1
F5C5M c115 0 768 s1
E5WJJ c150 900 1080 s1
E5WJJ c059 669 1004 s1
E5WJJ c055 686 996 s1
E5WJJ c086 465 694 s1
E5WJJ c119 376 504 s1
E5WJJ c118 340 514 s1
E5WJJ c082 199 384 s1
E5WJJ c120 355 495 s1
E5WJJ c097 0 65 s1
E5WJJ c081 523 663 s1
9RLQK c121 36 768 s1
37Y0B c108 0 216 s1
HAA4O c015 326 970 s1
HAA4O c018 297 432 s1
HAA4O c006 110 317 s1
HAA4O c017 787 984 s1
HAA4O c087 384 725 s1
HAA4O c009 868 984 s1
HAA4O c097 62 221 s1
HAA4O c092 374 908 s1
1GQ73 c080 0 111 s1
1GQ73 c154 432 550 s1
1GQ73 c149 28 768 s1
1GQ73 c152 0 768 s1
HMTRB c041 211 363 s1
HMTRB c015 0 696 s1
HMTRB c040 36 281 s1
HMTRB c039 218 372 s1
RVZ7X c112 218 471 s1
RVZ7X c152 424 792 s1
RVZ7X c113 194 444 s1
RVZ7X c155 69 569 s1
RVZ7X c001 76 557 s1
RVZ7X c000 168 312 s1
6EZH6 c115 0 504 s1
6EZH6 c026 0 504 s1
6EZH6 c149 28 466 s1
6EZH6 c150 26 492 s1
F87XT c070 0 240 s1
F87XT c072 0 240 s1
F87XT c096 0 240 s1
F87XT c152 0 240 s1
F87XT c094 0 240 s1
P9RNA c126 300 423 s1
P9RNA c033 33 396 s1
P9RNA c035 21 130 s1
P9RNA c036 300 418 s1
P9RNA c034 302 432 s1
P9RNA c037 36 396 s1
STY6W c040 93 264 s1
STY6W c043 72 192 s1
STY6W c106 0 149 s1
STY6W c107 0 264 s1
STY6W c152 115 264 s1
9TL3J c119 400 574 s1
9TL3J c121 0 137 s1
9TL3J c105 765 886 s1
9TL3J c106 532 728 s1
9TL3J c121 88 312 s2
9TL3J c107 525 819 s1
9TL3J c081 696 831 s1
9TL3J c109 696 840 s1
68JOO c059 194 387 s1
68JOO c076 0 89 s1
68JOO c078 283 471 s1
68JOO c151 194 387 s1
68JOO c154 0 92 s1
68JOO c011 249 768 s1
BKEYX c054 124 276 s1
BKEYX c081 108 327 s1
BKEYX c106 559 771 s1
XDVAY c134 0 168 s1
XDVAY c135 72 792 s1
XDVAY c106 297 723 s1
XDVAY c107 264 792 s1
XDVAY c146 0 190 s1
XDVAY c133 0 792 s1
XDVAY c110 249 432 s1
EAGYP c065 355 723 s1
EAGYP c068 580 749 s1
EAGYP c069 333 466 s1
EAGYP c156 369 711 s1
EAGYP c150 0 768 s1
EAGYP c063 348 466 s1
FMXZS c143 0 190 s1
FMXZS c021 170 423 s1
FMXZS c130 40 699 s1
FMXZS c142 628 768 s1
FMXZS c020 175 461 s1
FMXZS c143 0 80 s2
FMXZS c106 828 1056 s1
FMXZS c022 624 778 s1
SGUK6 c137 0 672 s1
SGUK6 c065 0 413 s1
SGUK6 c067 0 413 s1
SGUK6 c156 0 413 s1
SGUK6 c061 0 392 s1
SGUK6 c152 292 672 s1
SGUK6 c149 292 672 s1
LP1F3 c033 26 471 s1
LP1F3 c034 280 495 s1
LP1F3 c035 21 202 s1
LP1F3 c141 415 629 s1
LP1F3 c153 0 154 s1
LP1F3 c154 439 629 s1
LP1F3 c097 513 644 s1
LP1F3 c125 0 569 s1
LP1F3 c006 520 653 s1
LP1F3 c008 429 610 s1
DIDRB c106 0 336 s1
DIDRB c107 0 346 s1
DIDRB c013 252 744 s1
YH7K4 c015 0 336 s1
YH7K4 c021 316 483 s1
YH7K4 c106 120 394 s1
YH7K4 c156 405 720 s1
YH7K4 c107 74 720 s1
YH7K4 c125 0 720 s1
TDD74 c000 28 245 s1
TDD74 c148 295 492 s1
TDD74 c002 52 183 s1
CK6OL c001 0 101 s1
CK6OL c034 0 101 s1
7LYA9 c076 194 348 s1
7LYA9 c079 184 315 s1
7LYA9 c080 247 360 s1
7LYA9 c126 247 360 s1
7LYA9 c149 232 533 s1
7LYA9 c152 223 591 s1
4YL07 c107 360 744 s1
4YL07 c108 290 610 s1
4YL07 c106 578 744 s1
4YL07 c088 168 312 s1
4YL07 c083 0 77 s1
4YL07 c110 232 341 s1
4YL07 c009 489 608 s1
G13QI c075 0 912 s1
G13QI c076 0 912 s1
TBU3U c056 180 351 s1
TBU3U c097 0 120 s1
PM2GT c026 91 226 s1
PM2GT c009 120 238 s1
PM2GT c021 218 344 s1
PM2GT c020 100 231 s1
PM2GT c022 554 687 s1
KAHM2 c097 9 152 s1
KAHM2 c118 43 320 s1
KAHM2 c139 223 449 s1
KAHM2 c121 45 840 s1
V58VE c047 259 792 s1
V58VE c135 0 792 s1
V58VE c152 398 557 s1
V58VE c076 0 792 s1
V58VE c052 0 792 s1
GADLP c015 0 768 s1
GADLP c152 564 768 s1
GADLP c087 235 768 s1
GADLP c016 0 768 s1
VKKIQ c142 268 408 s1
VKKIQ c143 4 202 s1
VKKIQ c107 134 264 s1
VKKIQ c006 273 416 s1
VKKIQ c008 7 178 s1
VKKIQ c110 86 264 s1
53HOB c115 242 720 s1
53HOB c026 242 720 s1
FVITB c107 585 816 s1
FVITB c142 528 692 s1
FVITB c147 0 816 s1
FVITB c143 475 608 s1
FVITB c063 148 269 s1
3EHAJ c000 0 336 s1
3EHAJ c001 0 329 s1
3EHAJ c145 204 744 s1
3EHAJ c152 0 168 s1
3EHAJ c149 0 168 s1
3EHAJ c096 482 658 s1
QXI52 c097 535 766 s1
QXI52 c154 518 665 s1
QXI52 c006 628 768 s1
QXI52 c132 0 113 s1
QXI52 c115 0 622 s1
QXI52 c153 50 548 s1
QXI52 c008 583 732 s1
QXI52 c059 0 615 s1
QXI52 c123 0 622 s1
QXI52 c032 0 622 s1
22A2G c026 276 888 s1
22A2G c059 312 888 s1
22A2G c153 760 888 s1
22A2G c025 739 862 s1
22A2G c032 206 862 s1
2SKOA c034 192 490 s1
2SKOA c077 192 490 s1
2SKOA c071 134 305 s1
2SKOA c070 0 336 s1
2SKOA c076 0 336 s1
KCLMY c092 240 406 s1
KCLMY c097 0 92 s1
KCLMY c035 254 399 s1
KCLMY c033 302 413 s1
DDUXF c047 427 773 s1
DDUXF c051 0 788 s1
DDUXF c156 0 790 s1
DDUXF c014 0 514 s1
DDUXF c050 436 624 s1
DDUXF c052 585 759 s1
R1RDT c134 120 312 s1
R1RDT c016 292 485 s1
R1RDT c006 496 627 s1
R1RDT c072 0 236 s1
R1RDT c146 0 176 s1
R1RDT c015 187 632 s1
R1RDT c154 242 464 s1
R1RDT c097 458 627 s1
YMM1Z c142 388 509 s1
YMM1Z c147 0 394 s1
YMM1Z c150 345 533 s1
YMM1Z c143 357 488 s1
YMM1Z c097 412 564 s1
FL6DF c047 9 473 s1
FL6DF c080 247 382 s1
FL6DF c154 367 483 s1
FL6DF c123 21 471 s1
FL6DF c073 144 332 s1
FL6DF c048 76 195 s1
FL6DF c151 0 118 s1
FL6DF c071 213 334 s1
FL6DF c075 144 327 s1
FL6DF c070 146 324 s1
FL6DF c049 350 473 s1
MRXEW c040 321 653 s1
MRXEW c042 468 653 s1
MRXEW c043 259 432 s1
7N4TW c134 1874 2012 s1
7N4TW c057 892 1083 s1
7N4TW c135 254 2112 s1
7N4TW c155 108 665 s1
7N4TW c002 871 1217 s1
7N4TW c081 1456 1606 s1
7N4TW c072 1843 2012 s1
7N4TW c151 192 351 s1
7N4TW c148 912 1479 s1
7N4TW c056 1644 1772 s1
7N4TW c001 1404 1647 s1
7N4TW c154 1404 1563 s1
7N4TW c000 484 780 s1
WZO6V c008 0 168 s1
WZO6V c072 240 768 s1
WZO6V c073 76 207 s1
WZO6V c070 93 293 s1
WZO6V c097 19 180 s1
WZO6V c006 264 411 s1
WZO6V c071 204 370 s1
3PXGQ c100 568 708 s1
3PXGQ c148 115 476 s1
3PXGQ c000 4 264 s1
3PXGQ c127 532 720 s1
3PXGQ c012 0 236 s1
3PXGQ c002 0 298 s1
3PXGQ c001 72 492 s1
B3HCE c027 420 560 s1
B3HCE c022 105 291 s1
B3HCE c130 108 296 s1
B3HCE c006 249 425 s1
B3HCE c008 31 202 s1
B3HCE c097 105 245 s1
B3HCE c026 396 744 s1
B3HCE c030 381 495 s1
B3HCE c032 424 744 s1
B3HCE c141 52 488 s1
B3HCE c020 31 310 s1
AA104 c108 91 377 s1
AA104 c107 0 576 s1
EZ3CG c052 268 754 s1
EZ3CG c125 240 761 s1
EZ3CG c050 189 351 s1
EZ3CG c151 124 336 s1
EZ3CG c034 0 200 s1
EZ3CG c097 60 178 s1
EZ3CG c051 232 761 s1
GG4UR c113 240 370 s1
GG4UR c006 328 456 s1
GG4UR c132 0 87 s1
GG4UR c035 264 408 s1
GG4UR c008 240 360 s1
GG4UR c151 120 216 s1
GG4UR c002 283 504 s1
GG4UR c033 283 500 s1
GG4UR c112 321 452 s1
GG4UR c123 0 228 s1
GG4UR c153 0 118 s1
V4HY4 c015 242 392 s1
V4HY4 c097 0 120 s1
KSPZY c102 33 792 s1
KSPZY c015 367 792 s1
KSPZY c087 374 792 s1
KSPZY c098 0 792 s1
KSPZY c006 0 92 s1
KSPZY c016 350 792 s1
KSPZY c127 38 792 s1
CYT5I c097 472 653 s1
CYT5I c034 170 399 s1
CYT5I c006 501 660 s1
CYT5I c071 266 370 s1
CYT5I c074 259 360 s1
CYT5I c141 477 627 s1
CYT5I c070 0 370 s1
CYT5I c077 336 440 s1
ZS9XR c063 36 219 s1
ZS9XR c154 355 480 s1
ZS9XR c020 0 452 s1
ZS9XR c156 57 420 s1
ZS9XR c151 4 140 s1
ZS9XR c123 31 452 s1
ZS9XR c012 362 1006 s1
ZS9XR c013 782 1037 s1
ZS9XR c082 388 574 s1
ZS9XR c128 213 346 s1
ZS9XR c116 559 800 s1
ZS9XR c129 254 411 s1
NQ1V6 c148 398 653 s1
NQ1V6 c015 0 178 s1
NQ1V6 c155 168 399 s1
NQ1V6 c001 295 406 s1
NQ1V6 c002 244 372 s1
NNUHF c151 38 219 s1
NNUHF c061 81 768 s1
NNUHF c009 19 224 s1
NNUHF c053 0 768 s1
NNUHF c062 0 231 s1
NNUHF c011 72 768 s1
NNUHF c059 55 192 s1
EM1K2 c108 0 156 s1
EM1K2 c151 151 305 s1
EM1K2 c132 192 768 s1
EM1K2 c059 189 768 s1
EM1K2 c097 81 197 s1
L5GEN c096 64 622 s1
L5GEN c152 525 644 s1
L5GEN c097 314 473 s1
MAMJ8 c097 0 137 s1
MAMJ8 c107 592 749 s1
MAMJ8 c110 564 708 s1
MAMJ8 c082 40 260 s1
1DW7H c016 0 699 s1
1DW7H c015 0 766 s1
1DW7H c096 669 768 s1
MN1O2 c137 0 435 s1
MN1O2 c137 45 233 s2
MN1O2 c094 158 356 s1
MN1O2 c096 220 339 s1
MN1O2 c152 158 356 s1
MN1O2 c127 0 456 s1
MN1O2 c149 144 399 s1
X58SH c130 384 639 s1
X58SH c108 43 308 s1
X58SH c063 621 747 s1
X58SH c082 475 644 s1
X58SH c034 345 644 s1
X58SH c119 616 833 s1
X58SH c113 432 562 s1
X58SH c081 470 644 s1
GQ4PM c084 0 216 s1
GQ4PM c088 0 216 s1
GQ4PM c152 0 216 s1
SYGU0 c111 0 356 s1
Y9SMX c106 496 732 s1
Y9SMX c008 1034 1200 s1
Y9SMX c143 1034 1200 s1
Y9SMX c092 484 1059 s1
Y9SMX c108 0 459 s1
Y9SMX c109 1120 1200 s1
Y9SMX c110 1120 1200 s1
Y9SMX c107 1120 1200 s1
SN85M c045 614 735 s1
SN85M c144 0 137 s1
SN85M c080 604 735 s1
HRFGY c028 249 399 s1
HRFGY c153 232 440 s1
HRFGY c025 158 272 s1
HRFGY c032 33 252 s1
HRFGY c081 237 387 s1
HRFGY c026 9 372 s1
HRFGY c027 24 135 s1
85LEB c052 355 480 s1
85LEB c106 0 113 s1
